product_id
1987429
1994750
1995648
2024231
1985972
1988587
2016045
2026998
2002395
2014333
2031077
2025938
2003672
2016059
2022663
2014728
1988825
2019834
2008930
2021274
2000512
2016822
1994532
2029211
2001266
1991406
1988367
2005612
2008948
2022522
2008855
2007335
2007330
2018661
2012757
2021224
1993310
2014855
2024400
2024401
2014858
2013899
2017350
1997285
2026693
1985889
1991947
1991946
2024402
2006118
1990842
1993986
2017489
2017490
1998636
1998637
1990874
2004984
2023410
2000300
2013743
2007309
2014735
1993356
2014861
2014731
2006134
2012755
1997640
1997630
2014732
2014860
2028798
1997631
1997641
2027653
1991950
1985863
2010067
2027654
2013744
2026822
2030186
1992645
2026660
1994935
2028808
1997242
2001638
1997287
1997282
1995590
1990398
2001268
1994752
2021218
1985300
1990837
2001905
2026749
1987780
1987248
2028708
2019333
1992650
2016535
2028751
2000000
2031453
2023145
2025747
2002479
1997492
2006022
2005032
2008025
2015651
1989677
1997642
2012761
2009662
2012756
1989750
2020763
1992238
1993467
2006121
2000424
1999848
2005832
2031203
2017684
1994060
1988952
2006851
1997649
1997654
1990706
1997659
1997491
2007492
1997164
2006505
2012229
1993459
2020269
1991956
1997495
2019764
2022851
2022849
2022856
2022853
2022848
2012470
1992781
1990843
1992780
1990835
2006933
1993765
1992162
1992161
1992163
2012759
1997653
2022855
2022852
2022850
2018010
2002428
1995100
1992756
2002423
1995097
1989235
2007473
2006352
2027266
1985376
2006355
2001018
1996924
1996931
1997650
1995893
2006866
2006865
2020544
1993697
2008074
2007176
1993705
1996361
1993704
1996358
2024738
1988995
2008862
1993978
2011442
2010193
2001277
1993738
2024434
1993751
1993745
2022623
1987171
1993262
1986701
2009699
1992120
2014453
2014482
2018791
2020641
1985312
1998624
2013472
1997067
1996933
2014851
2014853
1997628
1997658
2012138
2012412
2031648
2012771
1997638
1991099
1996478
1992164
1988364
1989699
1993769
2019887
2019888
2009670
1990710
1993878
2008876
2022619
1990785
1990783
2000398
2001274
1993768
1990804
1993696
1000200
2001256
2024436
2005821
1993767
2024385
2022614
1993706
2009691
2024435
2001278
1990799
2000397
1990801
1990229
1990228
1990235
2004829
1993261
1990269
1990256
2022621
1993701
1990782
1990784
1993702
1992121
2022622
1997643
1997644
1997645
1997632
1992169
1992168
1990743
1990742
1993700
2023395
2025210
1991220
2017051
2022620
1996929
1996926
1990931
2004757
1989239
1993295
1993292
2028271
1996480
2026366
1986900
2022644
1996935
1996917
2021891
2008692
2017712
1989189
2017557
2028809
1987299
1998875
1993491
2019781
1999059
2018036
1987251
1999470
1997467
2019806
2011328
1999449
2023308
2011245
2008442
1997932
1996443
2030977
2004872
2006877
2003243
2013143
2016065
2005021
2011949
2014688
2007301
2018654
2007308
2026662
2026663
2007304
2018655
2026667
2026631
2027650
2014708
2014691
2014692
2014693
1993699
2005828
1994857
1999458
2006400
1999865
2006548
2006547
2004799
2002499
2005851
1996206
1987368
2002526
1995773
2022613
1988355
1990780
2011565
2029862
2018703
1995061
1990928
2002833
1991147
1991155
2020559
2018743
2030344
2029964
2006579
2017648
2009360
2012760
2025186
1995536
2026551
2025139
2004695
2005588
1996273
1993446
1997647
1992140
1997639
2000391
2020121
2000389
2000393
2025283
2026659
2960738
2020799
2006898
2006867
2006868
1989391
1988424
2013147
2003309
1985901
2011142
2021601
2008958
2022189
2006132
2000300
2005314
2006582
2026718
4160597
2000557
1990800
2027269
2027652
2001946
2008706
2008898
2008895
2027259
2027261
2008056
2005852
2006608
2006610
2006605
1987369
2006688
2011303
2017134
2018188
2005679
2027237
2019125
2031147
1986494
2029972
1988402
2002425
2002430
2026756
2006684
2025552
2026741
2026647
2006830
2002807
2002805
2027260
2026645
4460105
2009412
2000603
1990863
2021582
2021581
2021584
2021621
1991036
1991028
1990749
2006115
1986498
2006113
1997629
2016422
2016421
1996479
2006841
2006843
1986497
1997636
1997635
1997634
1997637
2009653
2009652
2006153
1997144
2006152
1997633
1991962
2029440
2029442
2023390
2027902
1993945
1993443
1993411
1993393
1993445
1993366
1993365
1994065
1993974
2008315
1989002
2016752
2010053
2010054
1985876
1997500
1990311
4000420
2005734
1990830
2019131
2000547
2008929
1991949
2014479
2014450
2000528
2007927
1999825
2010413
2006837
2021604
1999103
1999093
1990286
1993442
1993441
1997888
1997889
1997655
2006836
2006838
1986213
1990185
1998371
1998364
1986259
1996760
2000932
1999543
2028819
1987465
1988704
2027245
1999539
1997211
2002533
2006616
2008802
2018558
2006034
1993363
2005318
2005324
2005981
2000387
1992005
2031541
2029965
2030844
2024432
2014619
2001027
2029367
2026061
2021531
2000300
2024429
1997941
2024431
2016099
1999089
2024430
2000395
2021558
2019127
2009672
1986700
2004696
2006891
2012763
2014155
1995070
1990725
2015204
1992782
1992783
8647091
2000510
1990787
1990789
1990779
2006839
2010081
2010068
2010070
1997148
1997147
1993977
1990309
1990310
1997943
2024403
2007152
2009415
2029847
2026059
2000551
2000529
2026710
2026714
2026726
2026682
2023248
2010899
2017635
2020823
1990430
2006368
2006378
1992000
1986888
1993316
2020162
1986215
2016345
2016340
2020234
2026359
2005672
2024985
1998853
2025286
2025553
2016339
1998503
2030275
2005425
1995537
2028163
2027136
2027130
2022044
2010017
2009418
2009197
2007594
2006084
2005683
2002932
1999011
1998855
1997991
1997988
1996832
1996657
1996670
1995051
1989633
1988547
1988542
2006372
2021609
2021595
2016096
2006377
2008892
2007563
2007551
2007387
1997905
2011867
2022055
2004332
2004185
2021613
2004574
1996838
2018606
1996456
2018593
1990722
2011860
1992958
2018598
1988866
2017570
2017645
1992548
